,SPY,AGG,QQQ,GLD,VNQ,VWO,TLT,LQD
2020-09-04,-0.012723770301687212,-0.007707427453587149,-0.00773608019373528,-0.01398881705429931,-0.011013192604417316,-0.011397569226058146,-0.003665955949792842,-0.009759406395128926
2020-09-05,-0.004754679937307943,-0.0012924570153551944,-0.007169876592662207,-0.009702106838671521,-0.01033243703312154,-0.015929150900113362,0.0005675701296358515,0.0025765515851543298
2020-09-06,-0.011994543934781469,-0.0007175236191720741,-0.007026560287894131,-0.01091606159023615,-0.008102044579003032,-0.020400030368705753,-0.0021562777759303203,-0.004544219496094423
2020-09-07,0.007250691949847581,0.001674942429493876,0.003921670433428596,-0.004442532844757645,0.004584609972685449,0.018053088215637655,0.0004478513604756699,-6.960484718511448e-05
2020-09-08,-0.008745010669772098,-0.008095182999986458,-0.004266084915657231,-0.008505953660117584,-0.012189985292822173,0.0010067963983141435,-0.011279402734138326,-0.007558551270341416
2020-09-09,-0.0008002268557528495,0.010426283721893711,-0.008243771836151433,0.014094314917066251,0.002519742917876362,0.011365775126001336,0.007160643641490909,0.012063869629783347
2020-09-10,0.025636920980485388,0.01163511418643659,0.046702500565239266,0.008183767085346419,0.032672734076235374,0.02683546957120313,0.00993408968941016,0.014911108131521895
2020-09-11,-0.0046980672433505274,0.005069148634739138,0.002170797583223637,-0.011008915364376837,0.008079027128322034,-0.020128326602041387,0.00023743666295082948,0.0007490086808727255
2020-09-12,0.010439758834580712,0.0011594634465565557,0.0023144330641797703,0.00033037592937711633,0.008946868705074164,0.013043539171943707,0.0004323698282327196,0.0024224537693760756
2020-09-13,0.004379769394354798,0.005295842232586009,0.008050926596949667,0.0018620437491346984,-0.0035378304105873762,0.005066410859604264,0.007572671846187249,-0.001626282482296728
2020-09-14,0.005318790099499482,-0.0009909590052878889,0.01484618145566628,0.0014285684973628311,0.003015582968391736,0.00012386284792885221,-0.0035030840477417472,0.0005177668547445593
2020-09-15,-0.002190514607260636,-0.010271668513866948,-0.01373184098849357,0.006820975119454488,0.004555874750728607,0.004509413090874999,-0.01456867007442235,-0.003248073036453874
2020-09-16,0.004474455117580012,-0.0018282202823501903,-0.00233463705553288,0.0026849088660019942,-0.0017342280236350633,-0.0004987204544015008,-0.0062832713271965095,-0.0028059673860646255
2020-09-17,-0.003581809868609134,-0.005735906044135992,0.0028567424745813983,0.0022189219307080553,-0.01249371468668897,0.013539099816164664,-0.00565301464831732,-0.009550432041590274
2020-09-18,0.001739470973778227,-0.0025256500816978732,0.02057437045367554,-0.002855021322754108,0.0008568881493347773,-0.000864869395128525,-0.005063382625304823,0.0004990790687547898
2020-09-19,-0.011866334752197383,-0.005529913493549545,-0.018091545184526638,0.000515491447372364,0.006664633244517679,-0.0018554490147625203,-0.002196303096585446,-0.006217652976650804
2020-09-20,0.016625975013441978,-0.004853559749038973,0.023353820278274588,-0.006193490345705899,0.009687640444817293,0.011915397729207121,-0.007984185874883804,-0.005731356951738969
2020-09-21,-0.003324709504212618,0.006233085670719569,-0.0037362262160144915,0.006481521752755765,0.001028122586319787,0.0021893636190936133,0.013314249168522108,-0.003531346312503168
2020-09-22,-0.01569030859950062,-0.007299643944522689,-0.025855666071552718,-0.010393352206155969,-0.02706878111282033,-0.032133995733342975,-0.0034711495951241667,-0.010674950306247686
2020-09-23,-0.0016550677522850997,-0.0003513188474959884,-0.0026115546713740504,-0.0021079937473382233,-0.009314539379817355,-0.014713512329506103,-0.003104845021024311,-0.003295145024370284
2020-09-24,0.0020047892418785713,-0.008914842148259203,0.007212364896629342,-0.0017678857568025888,-0.012905535315610735,0.0033548134618799643,-0.011895583075249265,-0.008537377957456332
2020-09-25,-0.0020480694813247097,-0.012349200746048547,0.012558248420329142,-0.003836109794860801,-0.004799767521106079,0.008805382330465704,-0.009100298403939907,-0.010101552032386623
2020-09-26,-0.0021707907148508167,-0.005901802239819102,-0.0008752316776511072,-0.0016066751077510749,-0.0028577296211105886,0.007841201544767553,-0.007613734263124513,-0.0007313830826769038
2020-09-27,0.006473937554915984,0.004405996109808772,0.021155628451859896,0.006762919842668475,0.018183578120804133,0.004634477209977407,0.001000923194501604,-0.00032534650925828215
2020-09-28,0.005997855980229618,-0.0012250012780579845,0.008854388590094539,-0.0006379602020417994,-0.0013569813968336006,-0.0015052442592336057,0.007666806136606848,0.0013240249548925527
2020-09-29,0.015420647736396221,0.006118543727041937,0.028507818363859194,0.006255947860303417,0.011813400106730673,0.012548815317799184,0.014105217348204309,0.010169993862286423
2020-09-30,0.025998981198434707,-0.005899482623655812,0.03395601479761005,0.0009209442346330553,0.016011628931657123,0.029640088807337452,-0.005859854310585844,-0.00810068251397599
2020-10-01,-0.019362625425450825,0.0005402457057103053,-0.03393765406867597,0.003110476623511667,-0.016696819177343825,-0.020722713498516846,0.00412413593907059,-0.0022034927337623465
2020-10-02,-0.013765089471004868,0.00021960429274223752,-0.02298326640621423,-0.005389292579501989,-0.02639098951460158,-0.017703985985397897,0.001389357201918761,0.00402341211741671
2020-10-03,0.0003701220468794452,-0.004601755569731678,0.0027077089069397486,0.002594710897155671,0.010284856786096702,0.005178158433854771,-0.006109419552091384,-0.005067263780965481
2020-10-04,0.002617216186151425,0.008419279103345657,0.012697507127611994,0.0024822065541390322,-0.0004126823985765551,0.0003886843438967286,0.011326740421385768,0.010317396111018402
2020-10-05,0.015743608951230965,0.0021483378971756794,0.018481367994286645,-0.007547652290820035,-0.006870591711423868,0.004494644916743873,0.008198817646046143,0.002178035515798587
2020-10-06,0.015070077246248013,-0.0049401747329227055,0.03032770034811506,0.0007381188086509694,0.022316553672056566,0.025165489851830057,-0.00441306314042427,-0.003163570881699099
2020-10-07,0.002543099415842144,0.0070249608157227335,0.010457361003799901,0.011398658748737552,-0.012795869970674821,-0.009918971248770652,0.005178277083363626,0.0002919954118840185
2020-10-08,0.005482180566021145,-0.002015145552204251,0.007367588304635898,-0.014036559781626167,0.0058071449134075035,-0.0009490382033967518,0.0014591582987740993,-0.005074927316888834
2020-10-09,-0.009739335285700706,-0.006997841244397349,-0.020848000666208826,-0.0023175075646175796,-0.0011195168585555445,-0.0007973959414914605,-0.01715449430057064,-0.00586159343258149
2020-10-10,-0.004844683401348762,-0.0087328330900936,-0.004773589500876002,-0.012057590143262556,-0.006983000957927395,-0.004235698107438132,-0.014136488091473031,-0.009667419489873387
2020-10-11,0.00021801307840652962,-0.0042524949111812215,0.009602001438455415,0.00830600553514213,0.003560484128029937,0.015650211657561624,-0.00524601977807617,-0.0011250780079198187
2020-10-12,0.016737545901391065,0.009130475324079417,0.020262779565013406,0.011517292985618006,0.011186374587278903,0.02344842660060641,0.010001037953951877,0.012708160686309717
2020-10-13,0.007136043946953696,0.0020667845513478926,0.024448062606062877,-0.005063584636385769,0.0037212066297534186,-0.006148101660830513,0.006788373957017996,0.00075845993782084
2020-10-14,-0.004035291120503591,-0.003158315529521228,0.01007083201442374,0.0030180979779130183,-0.01691411119064291,-0.00896802664732762,-0.0021012791637892436,-0.005381833712023962
2020-10-15,-0.006272302282002507,-0.012646548587692225,-0.0023221735002713047,-0.016514684792177676,-0.03289442565153707,-0.038041378633557596,-0.01043203971637853,-0.01112720034135705
2020-10-16,-0.002758737839386252,0.002542471272614617,0.00497153947754232,-3.3609497489348365e-05,-0.0011357805613887583,-0.009586243672488703,7.172697157936764e-05,-0.002445122225345474
2020-10-17,0.002004635758197555,0.0001552688728970295,0.00017866892370327824,-0.009661189800047617,0.0017030569630485212,-0.015255844706540156,-0.0005248002950376771,-0.0040603676458078955
2020-10-18,-0.005482548116487632,-0.004503395521978322,-0.0036330665630376676,-0.012871843458462371,-0.011620010968440533,-0.0050193823205889904,-0.003072797390127323,-0.0014416729915788832
2020-10-19,-0.002770279547670551,-2.909191793595275e-05,-0.005177965124558799,0.0033548300580158513,-0.007822536638059789,-0.005880032233383821,-0.0037230694985243124,-1.695814534234197e-05
2020-10-20,0.018629486549084525,-0.0032825531848159717,0.03633379619719745,0.009013867227077567,0.013205676038800388,0.027225473425877677,-0.005382092565096306,0.0032854468233078685
2020-10-21,-0.005146647506798972,0.00677029273276571,-0.015397514820197269,0.002617335512255553,-0.000995334512409157,-0.009291796308921414,0.014255056873371823,0.0015119299527648106
2020-10-22,0.012441394644340277,0.004267814964248829,-0.0036067760476954378,0.002509955554685008,0.02315659608663527,0.020122874271429947,-0.002378473101739474,0.0006057956206740988
2020-10-23,0.014085503504976135,-0.005262882019685002,0.022739685717701675,0.0015634638530246491,0.0029278216455060377,0.012253378667533857,-0.004881294254147675,0.003091831541841682
2020-10-24,-0.0031774052477446645,0.003358455944074367,-0.004377456847023963,0.0015940673409099205,0.010473106410030047,0.013079058056157725,0.005414370194192451,0.004303251785465155
2020-10-25,0.0038250163200979756,0.0032293572086216477,-0.007001432519894496,0.011088275088612877,-0.00036719106617939535,0.002372100410484394,0.001565582387413429,-0.004713419298983645
2020-10-26,0.008487395536592742,0.0039823684263194745,0.016155220666415598,0.009320933772084964,0.0086402951038108,0.02906113747639973,0.006962393362331475,0.005095403747263786
2020-10-27,0.02554635215798108,-0.006742671173981056,0.017021114163201376,0.022039713554367305,0.0159041045638628,0.011721409164961233,-0.007371269564726932,-0.007891892824525204
2020-10-28,-0.025115056048590875,0.009482109459809257,-0.029812513829417363,-0.016051263080918837,0.00643431593299075,-0.02037964274354076,0.016705308279112506,0.01605626263802778
2020-10-29,0.0026539232839991028,-0.0010822659537049711,-0.0076699122205187605,0.012946072420061055,-0.02691580759412937,-0.017253370260319513,-0.004797860437495283,-0.0031363060647964696
2020-10-30,0.025743222341379948,0.008223137860229636,0.054739505031009716,0.017950815075932727,0.025911564377357046,0.02709294748584257,-0.001346467141906416,0.009650815661256144
2020-10-31,0.00835197472461581,0.009928057193310868,-0.0024493663798797116,0.004075283423314303,-0.003082761170801292,0.002355627287262911,0.001435345227181853,-0.00028919280392642187
2020-11-01,-0.024005789319252357,-0.019089858069490973,-0.03287841422604695,-0.03540184189274871,-0.03367588030796099,-0.042948192327525225,-0.027905488009294533,-0.021497916179654145
2020-11-02,0.004210890508044173,-0.006283184626937057,0.009428418916664313,0.015933921855474546,0.015256851990756977,0.038408229562259075,0.0006569061022680361,0.006051495603999575
2020-11-03,0.017789442642604642,0.009015583006523747,0.019986915187578266,0.0005045985793572009,0.012689973985425058,0.005974096935963684,-0.0009908806580485562,0.008300089367894751
2020-11-04,-0.015197369498619513,-0.02277698635828002,-0.010123620238653213,-0.00895939967708339,-0.018792084821076572,-0.023469291490655107,-0.0179168861755132,-0.005620574166625766
2020-11-05,0.024207304963482137,0.0104561823282285,-0.0030844689538636902,0.013378509998886713,0.03336086893546631,0.01964170333762006,0.019267894064647153,0.009058834645072369
2020-11-06,0.029995245609768538,0.007520648896032643,0.048065726303561485,-0.005836664461341495,-0.018495398497093033,-0.004073968969171572,0.011613352080714538,0.005409176551346357
2020-11-07,0.007663243123627756,0.008683656264855108,-0.03323733640866041,0.018808605218095745,0.006786362102142993,0.015321207142545397,0.01951416218479715,0.00598373904476782
2020-11-08,0.013749126765861031,0.010173867896849254,0.006320851648819732,0.009202894118262821,0.010366743468274165,-0.0034171749316980623,0.006626579309182685,0.007118760519671927
2020-11-09,0.010450040842382522,0.026699293039852922,0.03585725146705155,-0.0013416808730961302,0.03005180681002993,0.011568268986420013,0.04516634266964077,0.03370684516964545
2020-11-10,-0.02842302842142005,0.0022619872792637333,-0.00866135053188347,-0.003777587248032013,-0.0013955303519099615,-0.009154401586879211,0.002180045759083211,-0.006849496526034781
2020-11-11,0.013286391879634502,-0.017227877580696573,0.04145611250726058,-0.015380198348278133,-0.02992156613510221,-0.027937660538581734,-0.022959768502236057,-0.012060873481691402
2020-11-12,-0.046428632273206955,0.00432906374600458,-0.05986303179273496,0.006640782805404354,-0.0389109223851744,-0.04302791344837668,0.008435212010370027,-0.004969745542880698
2020-11-13,-0.023833108939745832,-0.01377587812555637,-0.0142615670826356,-0.023150211625319314,-0.02119941204304461,-0.014097364268670977,-0.016218312966730028,-0.020683134879614637
2020-11-14,-0.02332656465247029,-0.010517576933354953,-0.06812494942721149,-0.008932904410313091,-0.049344106779453445,-0.05739131961663004,-0.029002178876858128,-0.03281856036202446
2020-11-15,-0.02934186884298427,-0.013425120001416827,-0.05093470843760204,-0.04476528305880989,-0.035971154659743716,-0.031097810356288166,-0.0056940145701832754,-0.011000117795897527
2020-11-16,0.016956977632676316,-0.004701018749073962,0.022501134644074744,-0.0025596364020026084,0.024341585247250153,0.03555446792179941,0.0021103311452558096,-0.006883207040907229
2020-11-17,-0.019322786304311786,0.0032508892145304462,-0.022320563178843213,0.0011430142664445543,-0.03269889643612596,-0.006793601354592486,-0.009512062462285219,0.012522545535427539
2020-11-18,-0.01723975816241996,-0.01235516952913205,-0.02163797327834291,-0.026783102642238182,-0.015874933325207105,-0.05759601679538717,-0.008879624806976214,-0.007880665171041778
2020-11-19,-0.02456021052373119,-0.005920428440066917,-0.043445207310553124,-0.010827809719514905,-0.01587222856296929,-0.006032506328909825,-0.013375422584873032,-0.0022790795967489157
2020-11-20,0.003956980504066636,0.008153122575743705,0.007278151044803431,0.010650306216187726,-0.029310801033584424,0.012567055694597887,0.006370951299927924,0.012192950366650282
2020-11-21,0.035100485814276335,0.007852348000480196,0.054257309272237327,0.010994607348312282,0.01932898081317204,0.05960719119732405,-0.004039444844487848,-0.005216070682565634
2020-11-22,-0.009015113391052251,-0.007272177269418443,0.0003205036266360189,-0.010343833696249647,-0.04244518104154728,-0.02593195187434197,-0.004419228335237482,-0.002987874452145489
2020-11-23,0.020816709944194246,-0.001234100313355257,0.021796511494221772,0.0028150695767091343,0.03010685618664209,0.0008398334259581335,0.003502073293786862,0.010004920346056217
2020-11-24,-0.01166261822668353,0.011787423000927336,-0.012641961871485731,-0.002196128372096266,0.0023009045062964244,-0.016207690785244904,0.021449017946269296,0.015334395987108883
2020-11-25,0.010542829631355805,0.008496319695894892,0.006324087993730195,-0.005719201604323759,0.0013135919014063285,-0.029129551216582127,0.015733644953287048,0.0049712401247574145
2020-11-26,-0.03810669934577605,-0.0022894645517058006,-0.05165081156908822,-0.01772902561821686,-0.0384752174223788,-0.025340911072885004,-0.006856618508861173,-0.017003476553169666
2020-11-27,0.012173895936574385,-0.014098757343628636,0.0051131102092231,-0.013276389223766696,0.014054832118684631,-0.012386924591893712,-0.016272930542879573,-0.012063610236763736
2020-11-28,0.016331347451294068,0.004646124152090342,0.04402231630735936,-0.013726959705644635,0.01746616538852889,0.02594827310788202,0.0006046427371409938,0.004491041440803778
2020-11-29,-0.005199261700836176,0.0095335547522522,-0.0263005916735678,0.024141333105698583,-0.012154115395502211,-0.005850994674328983,0.01818656525886141,0.007466791139411934
2020-11-30,-0.020498300361902953,-0.00409649222487177,-0.011403634462952771,0.017798670678876038,-0.01634055756829463,0.018445970419728185,-0.004899978767256051,-0.008135631927022253
2020-12-01,-0.011656736846626305,0.0035949285593364615,-0.02238242526811875,-0.00515860236840522,-0.00042594747843402003,-0.017838766937034595,-0.009707269352906235,-0.0010868117608437108
2020-12-02,-0.01244320182874126,-0.017756729766870375,-0.014407073461032987,-0.010210132919888355,-0.01813398789102329,-0.012004228426017812,-0.014404889478776006,-0.010328307247458325
2020-12-03,-0.01680047928479221,0.0035098796369348035,-0.044147541938187235,-0.0021554762672309747,0.002266083941311778,-0.033834340101907785,0.0033590244806354775,0.02294387608023216
2020-12-04,0.016224770585771518,-0.00995255045792837,0.003644281299179192,-0.011657057995828975,-0.014137642820743519,-0.014649372523240401,-0.0023386340334234923,-0.006914264879995837
2020-12-05,-0.004718944424854116,0.008117626341316643,-0.030843233092897347,0.02996531755057292,-0.02087349023535505,0.0018994979419944828,0.011951628659500146,0.004135950880968596
2020-12-06,-0.040250873547834125,-0.017647850165090528,-0.057767595059774315,-0.0044773865602691105,-0.008254635961695875,-0.055436228162029574,-0.021768333794374685,-0.005763833312967343
2020-12-07,0.002343164172659822,0.013873726160544653,0.025152729620961555,0.003353345116800618,0.034433974243945335,0.0022549697413363472,0.008464182270799677,0.02649855644081224
2020-12-08,0.013966722686502214,0.007359389660276322,0.022269444762656274,0.0003416497454264701,0.009524030664540543,-0.013259494138864335,0.012104726712935065,0.012243055494990126
2020-12-09,0.040369405537790636,0.0030891735542095283,0.06555263129135416,0.03276064296674336,0.038057922733750395,0.07000933851799199,0.007905197415206504,0.026776881015718998
2020-12-10,0.00400974419299324,-0.0004841602163323812,0.013475371997974404,0.010922467245836114,0.008122632084179772,0.016001700234007588,0.007976653575069699,-0.005147013926926315
2020-12-11,-0.005066644871093939,0.007047596122750021,-0.023480012738896574,0.010911125922977733,-0.014729746671210856,-0.015784224857678806,0.012005298935084435,0.008801838899817267
2020-12-12,-0.002960439509433483,0.00265900216849558,0.016036336567524533,0.009257497499507182,0.0058199240122867694,0.024230924434744297,0.00624637093439812,-0.003438760334100777
2020-12-13,-0.00032325896467331854,0.005471684354178409,0.007720624875402309,0.009324731566735129,0.016663727100487375,0.0021028266598668273,0.0018608114409838336,-0.007311398927618662
2020-12-14,0.008076801065598676,0.0010202524260633963,0.0036898278386015993,0.010540528515727529,-0.0007083568459762165,0.03163466828032614,-0.004638739723954636,0.002406858846051612
2020-12-15,-0.010190937301658307,0.004071938197864186,0.006408968263046994,0.022226693974003838,0.010067825771357458,0.021852294497236798,0.0111635743416426,0.0018205578671338385
2020-12-16,-0.005470636375722115,-0.009150293494005987,0.04345642294546291,-0.017926620539858596,-0.03573875202417205,-0.01306247467296862,-0.013292943434961126,-0.018053600521431148
2020-12-17,-0.024364745545964024,-0.006230330630351022,-0.024868937965733202,0.016632145212259326,-0.015662134904151814,-0.021149029566074576,-0.010466759618637,0.008519020041424432
2020-12-18,0.0019700616007340705,0.00590833901455641,-0.0065008621340681295,0.0050524270651551165,-0.03578179103516899,-0.00421752367987933,-0.0018133642997497706,-0.0029992553208927886
2020-12-19,0.00914331926973182,0.002994155954428271,0.03634993577235044,-0.002109448153904884,-0.013096467728845056,-0.022777493783661902,0.0017756191522773019,-0.013708736700051112
2020-12-20,-0.019663533475817882,-0.00630679567414911,-0.04487846671015766,0.008432329860155179,-0.02775672175914969,-0.04359271991480533,-0.023280225856293264,0.007441494361141824
2020-12-21,-0.016615915515555493,0.020703597895992524,-0.014768709693951847,0.02307878263889925,-0.008649587135295915,-0.001122041385226548,0.02749777282348427,0.010475903548893278
2020-12-22,0.00931958415405805,0.004289696268231492,0.003618712801249164,-0.007458145563667206,0.024143708540134368,0.02455583218657099,-0.0015312623263084842,0.01164840340314918
2020-12-23,0.020877792954625628,0.010068270347391495,0.01957277419403456,0.004733237386972823,0.013851568272196725,0.010752552137894273,0.02196681558991489,0.007982448266383332
2020-12-24,0.0024225391700641637,-0.006712279303796536,-0.021617873311597584,0.010843759850470201,-0.010920726593098952,-0.0008105718909027811,-0.007906798703204217,-0.008285464424452618
2020-12-25,0.03018705796079182,0.010738415415431558,0.04723916969584043,0.018711135146432283,0.03351684434538671,0.06830536268617868,0.01393414546536833,0.014119359927963124
2020-12-26,0.03041300860324023,0.011761152387812883,0.02107828925183506,0.007978971836218275,0.062234388188467285,0.08552045897107625,0.031765636272293424,0.01880289227371363
2020-12-27,0.011357058538194846,-0.016601317051706276,0.018565089690233887,0.022630061688781584,-0.017474526401071184,0.01535940310339202,0.0032513939794820527,0.006140857485500507
2020-12-28,0.04159500056765053,-0.006092589482282815,0.07849131807336197,-0.000807392698674982,0.03154296764555728,0.043117287388733126,-0.005921835105474308,-0.005243061444410495
2020-12-29,0.04216564447422842,-0.0025918711849019505,0.04293475905392606,0.00975029108449238,0.010741756731157757,0.04404242058115848,-0.0026120125209386546,-0.0012685532208538573
2020-12-30,0.0235383638526792,-0.001819812485000642,0.031174849189528044,-0.013183386096940261,0.02611694755701465,-0.0027747906064810135,0.004125664433256853,0.008446483318625788
2020-12-31,0.018629348213905078,-0.0037640241893727566,0.028393936198930846,0.0008669193089076418,0.008550430833815275,0.015065590551383175,-0.005143743374725162,-0.0020764482994226298
2021-01-01,-0.013462322632559448,-0.008418077738046788,-0.024987537426330978,-0.023111916554341697,-0.048842880037325793,-0.045051228241637084,-0.0009491183190398015,0.001889871477622392
2021-01-02,0.0024025894776732535,-0.008567353334716622,0.008536659913870818,0.015650344469507547,0.01760368688210003,0.02847073733990623,-0.01838514806927038,-0.004352942550282528
2021-01-03,-0.02376521832581952,0.0023258092109449163,-0.01568843641819305,0.02573747749348463,-0.029631348189494436,0.021857279731474173,0.011084375235452349,0.00999946238451067
2021-01-04,-0.007770693595243488,-0.012587078439540133,0.008573387752620527,-0.022210871473950237,0.0037181427037040965,-0.02689564266455195,-0.03194380231137317,-0.010572869242378527
2021-01-05,0.00836621230011569,0.0029766711936178684,0.014749573888261813,0.028755662787469292,0.014379393580283915,0.03013840199912367,-0.0045586395010799655,0.003754442039744739
2021-01-06,0.04772928953290082,-0.007496238335317206,0.031440823629944735,-0.0022296123490341928,0.033330919299536306,0.06410773267892497,-0.017236966062513726,0.004293820079450972
2021-01-07,-0.014551936854234764,0.0036118107398138625,-0.04373065709470248,-7.92564815495074e-05,-0.017000038615260223,-0.03396592494995269,0.002636522170003433,0.009623092720877876
2021-01-08,0.04494516638942522,0.008282058838882497,0.01883764606915203,0.010193472949390742,0.03593460342608769,0.050951824761723226,0.00604241735828718,0.027421920159536445
2021-01-09,-0.013740251770838936,-0.005214885457760697,-0.0035036071314459615,0.0016303594440800983,0.006574280585870161,0.008160945347340534,-0.008179334629624656,-0.005087417803444242
2021-01-10,0.017100699634508332,0.01264958791852371,0.041474466007669734,0.012364453631829106,0.06879717124085695,0.04498012644281453,0.0021572984974021076,0.012104164489047869
2021-01-11,-0.029505622929135954,-0.0034360499538436495,-0.03151970109863479,-0.0237483351072001,-0.0024335463182948293,-0.022478529223037905,0.010807771215784207,-0.005296725262732163
2021-01-12,0.011403324002612503,0.010739110859632492,0.0011916773999914592,0.042795619445607426,0.06431560784106471,0.04989161471508553,0.019845245984390844,0.018037715051403762
2021-01-13,0.036979664662211524,0.013290378524066695,0.042367249631344986,0.012374824442254169,0.044573631968069335,0.04641808680688158,0.019426342335630693,-0.002879299423428491
2021-01-14,-0.0077158903804705825,0.006484045864932432,-0.025580257653112566,0.0003019127094400164,0.0045697314715169805,-0.006888214287980698,0.010496254500861436,-0.0011487858518030361
2021-01-15,-0.02973548557632199,-0.0065856433159915285,-0.0057532553035320394,-0.0029981361193609853,-0.005089619335354966,-0.011632710469209828,-0.012331367189085033,-0.0036533776040950624
2021-01-16,-0.012793275600915636,-0.013568972643079996,0.0032445723492562644,-0.014140722577902212,-0.02185167905143138,0.0021309150403635117,-0.028172551236497295,-0.008968238688103185
2021-01-17,0.006789705262678618,-0.005559749133876503,0.013753904609731964,0.006739028984332105,0.010379954151808621,0.024113392374797073,-0.01285949965500877,-0.0083625698254996
2021-01-18,0.0395703813394544,0.008297912050958771,0.05149330792307792,0.015134841482394249,0.02266457688065654,0.01928282221501657,0.025153077365431657,0.011945082095664899
2021-01-19,0.0060610496490688245,-0.013692109295756098,0.014354346237661597,-0.021549309477982084,0.00762706298790663,-0.02438949394159154,-0.025914283636235196,-0.01206155741409521
2021-01-20,-0.018965791620114105,-0.02160515069126442,-0.039534719970537195,-0.005703114814255018,-0.029916656694697247,-0.0076031325730137305,-0.0205110240142954,-0.01866101384371089
2021-01-21,0.03835347159351277,-0.011746902229212064,0.04064163473879466,0.0067034522844713505,0.05162371862238149,0.05679175122986631,-0.008956179353801063,-0.0064384697303557096
2021-01-22,-0.009708551240762149,-0.010405637129852966,-0.021716945534964317,-0.023263786933139505,-0.020498609603187667,-0.02810104155366613,-0.01118080951034214,0.004965225114044244
2021-01-23,-0.0010295327184799904,-0.00760682034571199,0.025069009724886793,0.0015280009696407477,0.025963587777499245,0.023243629974426274,-0.008265245583047982,-0.017151819402617174
2021-01-24,-0.005399224263411156,0.003304016430415569,-0.003232512269229634,0.009672967649164463,0.01752662896870095,0.013645244699573218,0.015137278543097377,0.01884202609385454
2021-01-25,0.017547595982061136,0.0041403091716366545,0.003914227104305258,0.013436868211217106,0.00992901562020219,0.012863942730197404,0.019557564359744446,-0.00038461358357526034
2021-01-26,0.012140835554324207,0.0024668488496104916,-0.01570156182953973,-0.01096748991855067,-0.0028658850740767216,0.008812418670829594,0.006832220327434826,0.0059891507611663924
2021-01-27,-0.037689310572925454,0.007309232938120912,-0.025094259453259885,0.011315831200966443,-0.009786926249168442,-0.019516074950823834,0.009737512666238146,-0.00017336474712742917
2021-01-28,-0.014423770719634566,-0.007062675100894308,-0.0032089425929678296,-0.004721373303847479,-0.017074706737917302,-0.0002105768974859436,-0.01265486961470424,-0.005842005982992046
2021-01-29,0.049360057634734646,0.0032124424538991898,0.06268412805137581,0.023616778210400084,0.04069080903387178,0.10059767873146674,0.0019478693548134168,0.017852943510924604
2021-01-30,8.852052366112035e-05,-0.0029837894301287748,0.024975609886460606,-0.004933920477577404,0.0014087154685351046,0.029501552766539065,0.003961462669517593,-0.006858113608365073
2021-01-31,0.008611617007134094,0.001764113691312391,-0.013271458435646899,-0.011364083619543192,0.012681727097888049,0.0142744349364917,-0.0004025700874785863,-0.00758126929727392
2021-02-01,0.031137101031900493,0.014506585498093838,0.03654362009195145,0.023174799052660212,0.03822586868972386,0.02299773050357958,0.01578090159715532,0.009778383415207115
2021-02-02,0.03344300116990083,-0.015927006741722573,0.027973499194939404,-0.003665902026584034,0.019844028823125755,0.007858966735414696,-0.0239290461151743,-0.010908460836216929
2021-02-03,-0.059136819375610924,-0.016034196487567466,-0.0654383596065695,0.005696798994845497,-0.05020692933922326,-0.029618014314038276,-0.013025954453310843,-0.023669937267740856
2021-02-04,-0.003710849576372877,-0.002910202631924969,0.003774083998189819,-0.020646644065985438,0.006228582449920689,-0.010727944222081006,0.007557184971056236,-0.004752075059810356
2021-02-05,-0.0005124743536603796,-0.00570871992894774,-0.010479835521831939,0.014777435396638885,-0.03471937767307913,-0.03717177335836146,-0.0018212582545527115,0.007918115955132799
2021-02-06,0.03208269692553618,0.0010127487560008946,0.027649396493981168,0.0016861617218622122,0.04317316173130413,0.051387851326081445,-4.521809644862686e-05,0.018022016961572428
2021-02-07,-0.010483097571772463,0.00660677074952947,-0.023186836444128115,0.0037428152545635773,0.022172834729874608,-0.005252598811541328,-0.007958293914319403,-0.005338960591807726
2021-02-08,0.014156551040857765,-0.020869570545568646,0.05519057093040526,-0.002064675375058761,0.015599593474250419,0.021402344739016733,-0.024080010869663385,-0.014482095864348316
2021-02-09,0.015429864327373963,-0.02304720342520467,0.029178064730395276,-0.03527010972936043,-0.006902966291237626,-0.010433006430791024,-0.0416014602623128,-0.023192951730590997
2021-02-10,-0.0020292729105579137,0.012538186083089105,-0.029961731068402525,0.019174759388165506,0.013288349191604477,-0.004962402951225227,0.013303766624423972,0.017703980402588415
2021-02-11,0.017454163588327857,0.01066553517567465,0.01884240851675175,0.003966763188631247,0.03575514206704426,0.009218055243735918,0.025195833231063194,0.013336656632359478
2021-02-12,0.0012265701429797942,-0.01431172309263896,0.005169027068260909,-0.017354019143728174,-0.02898606823215191,-0.020581824587073732,-0.02729067444398226,-0.02148662499149526
2021-02-13,-0.0131185462105434,-0.015719967748478253,-0.014581035463859674,-0.012255988983202126,-0.0010342182132205822,-0.03310757203127911,-0.021466539266631016,-0.012716246354083052
2021-02-14,0.02741635358165921,-0.00859093358473754,0.0028588367518928635,-0.01517092190516995,0.02904263940726501,0.03871237810054944,-0.01552425028058209,-0.008443074691060138
2021-02-15,0.016627220963018847,0.016550258083974534,0.02274915072194682,0.03872145325950605,-0.013724666920524257,0.014853019344574399,0.016102209999495038,0.003501310001573531
